symbol,strike_price,expiry_date,option_type,identifier,instrument_token,last_price,change,p_change,volume,oi,iv,oi_day_high,oi_day_low,bid_qty,bid_price,ask_qty,ask_price
NIFTY,23000,30-Dec-2025,CE,OPTIDXNIFTY30-12-2025CE23000.00,,2421.0,-141.0999999999999,-5.507201124077901,290,6658.333333333333,0.0,,,225,2416.0,75,2426.15
NIFTY,23000,30-Dec-2025,PE,OPTIDXNIFTY30-12-2025PE23000.00,,68.35,7.099999999999994,11.591836734693867,4593,35193.333333333336,14.9,,,75,68.0,225,70.0
NIFTY,23000,31-Mar-2026,PE,OPTIDXNIFTY31-03-2026PE23000.00,,135.25,10.799999999999997,8.678184009642424,898,6356.0,15.0,,,150,135.25,75,138.55
NIFTY,23000,30-Jun-2026,CE,OPTIDXNIFTY30-06-2026CE23000.00,,0.0,0.0,0.0,0,0.0,0.0,,,0,0.0,0,0.0
NIFTY,23000,30-Jun-2026,PE,OPTIDXNIFTY30-06-2026PE23000.00,,218.0,26.400000000000006,13.778705636743219,14,200.33333333333334,16.1,,,75,217.0,75,225.0
NIFTY,23000,29-Dec-2026,CE,OPTIDXNIFTY29-12-2026CE23000.00,,3900.0,0.0,0.0,0,64.0,0.0,,,75,3951.0,75,4150.0
NIFTY,23000,29-Dec-2026,PE,OPTIDXNIFTY29-12-2026PE23000.00,,400.0,22.25,5.890138980807412,161,818.3333333333334,18.58,,,75,399.05,75,414.95
NIFTY,23000,29-Jun-2027,PE,OPTIDXNIFTY29-06-2027PE23000.00,,0.0,0.0,0.0,0,0.0,0.0,,,75,20.0,0,0.0
NIFTY,23000,28-Dec-2027,PE,OPTIDXNIFTY28-12-2027PE23000.00,,635.05,55.049999999999955,9.491379310344819,2,38.0,21.53,,,75,605.05,0,0.0
NIFTY,23000,27-Jun-2028,PE,OPTIDXNIFTY27-06-2028PE23000.00,,0.0,0.0,0.0,0,0.0,0.0,,,75,35.0,0,0.0
NIFTY,23000,26-Dec-2028,PE,OPTIDXNIFTY26-12-2028PE23000.00,,675.05,0.0,0.0,0,44.0,0.0,,,300,501.0,0,0.0
NIFTY,23000,26-Jun-2029,PE,OPTIDXNIFTY26-06-2029PE23000.00,,0.0,0.0,0.0,0,0.0,0.0,,,75,35.0,0,0.0
NIFTY,23000,24-Dec-2029,PE,OPTIDXNIFTY24-12-2029PE23000.00,,670.0,0.0,0.0,0,32.0,0.0,,,300,500.05,0,0.0
NIFTY,23000,25-Jun-2030,PE,OPTIDXNIFTY25-06-2030PE23000.00,,0.0,0.0,0.0,0,0.0,0.0,,,75,15.0,0,0.0
NIFTY,23050,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23050.00,,1811.95,0.0,0.0,0,1.0,0.0,,,300,1703.7,75,1931.2
NIFTY,23050,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23050.00,,0.95,-0.9000000000000001,-48.64864864864865,15858,888.0,25.58,,,4800,0.95,975,1.15
NIFTY,23050,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23050.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1746.75,1725,2145.5
NIFTY,23050,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23050.00,,3.4,-0.20000000000000018,-5.55555555555556,278,67.0,19.6,,,75,2.95,1725,12.6
NIFTY,23050,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23050.00,,1879.4,0.0,0.0,0,1.0,0.0,,,1800,1813.6,1725,2130.0
NIFTY,23050,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23050.00,,15.65,-0.09999999999999964,-0.6349206349206327,34,388.0,15.85,,,600,13.6,75,17.2
NIFTY,23050,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23050.00,,0.0,0.0,0.0,0,0.0,0.0,,,1125,1705.5,1725,2310.35
NIFTY,23050,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23050.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,26.0,0,0.0
NIFTY,23100,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23100.00,,1900.0,-107.34999999999991,-5.347846663511591,45,33.0,50.2,,,300,1709.4,75,1940.8
NIFTY,23100,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23100.00,,1.1,-0.7999999999999998,-42.105263157894726,31306,2351.0,25.34,,,600,1.05,1800,1.1
NIFTY,23100,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23100.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1703.95,1725,2166.8
NIFTY,23100,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23100.00,,3.25,-0.4500000000000002,-12.162162162162167,260,149.0,19.03,,,1800,2.85,1725,21.55
NIFTY,23100,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23100.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1608.3,1725,2105.95
NIFTY,23100,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23100.00,,5.95,0.0,0.0,95,374.0,16.8,,,675,5.2,300,5.95
NIFTY,23100,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23100.00,,1993.1,-171.9000000000001,-7.939953810623561,3,6.0,0.0,,,75,1977.25,150,2025.35
NIFTY,23100,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23100.00,,16.2,0.5,3.1847133757961785,504,857.0,15.61,,,1800,15.8,375,22.9
NIFTY,23100,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23100.00,,0.0,0.0,0.0,0,0.0,0.0,,,1125,1688.2,1725,2260.05
NIFTY,23100,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23100.00,,46.3,0.0,0.0,0,74.0,0.0,,,750,25.0,75,55.0
NIFTY,23150,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23150.00,,1716.6,0.0,0.0,0,1.0,0.0,,,75,1769.25,75,1852.3
NIFTY,23150,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23150.00,,1.2,-0.75,-38.46153846153847,1652,327.0,24.94,,,3000,1.0,1575,1.2
NIFTY,23150,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23150.00,,1985.25,372.29999999999995,23.0819306240119,4,0.0,42.3,,,1725,1624.15,300,2031.65
NIFTY,23150,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23150.00,,3.4,-4.1,-54.666666666666664,29,25.0,18.68,,,1800,3.15,225,4.5
NIFTY,23150,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23150.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1588.25,1725,2064.2
NIFTY,23150,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23150.00,,5.8,0.0,0.0,0,8.0,0.0,,,1500,4.8,1725,17.75
NIFTY,23150,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23150.00,,1790.35,0.0,0.0,0,1.0,0.0,,,1800,1723.9,1725,2028.6
NIFTY,23150,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23150.00,,16.55,0.05000000000000071,0.3030303030303073,0,321.0,0.0,,,600,15.0,1725,24.1
NIFTY,23150,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23150.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1648.2,1725,2338.75
NIFTY,23150,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23150.00,,107.25,0.0,0.0,0,1.0,0.0,,,750,22.0,1725,77.8
NIFTY,23200,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23200.00,,1820.0,-112.04999999999995,-5.799539349395717,15,35.0,51.88,,,300,1624.05,75,1798.9
NIFTY,23200,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23200.00,,1.05,-0.8,-43.24324324324324,44802,7224.0,23.94,,,5925,1.05,1950,1.1
NIFTY,23200,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23200.00,,1951.5,383.4000000000001,24.44997130285059,4,0.0,42.99,,,1725,1558.9,300,1981.75
NIFTY,23200,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23200.00,,3.8,-0.10000000000000009,-2.5641025641025665,156,209.0,18.5,,,600,3.65,225,3.95
NIFTY,23200,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23200.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1545.15,1725,2010.6
NIFTY,23200,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23200.00,,6.75,-0.25,-3.571428571428571,9,24.0,16.33,,,750,5.3,375,7.0
NIFTY,23200,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23200.00,,1955.0,295.0,17.771084337349397,7,9.0,18.15,,,300,1576.0,150,1937.6
NIFTY,23200,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23200.00,,18.4,1.4499999999999993,8.554572271386427,1443,2961.0,15.31,,,750,15.5,150,20.0
NIFTY,23200,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23200.00,,2450.0,0.0,0.0,0,6.0,0.0,,,75,1658.1,1725,2252.7
NIFTY,23200,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23200.00,,38.6,3.6000000000000014,10.28571428571429,35,103.0,14.11,,,450,30.7,0,0.0
NIFTY,23250,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23250.00,,1845.0,-316.6999999999998,-14.650506545774153,2,2.0,62.5,,,75,1687.95,75,1730.75
NIFTY,23250,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23250.00,,1.05,-0.8999999999999999,-46.15384615384615,2548,791.0,23.3,,,7575,1.05,1200,1.1
NIFTY,23250,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23250.00,,1901.9,378.25,24.825255143897877,4,0.0,42.19,,,300,1507.8,225,1936.35
NIFTY,23250,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23250.00,,3.95,-54.949999999999996,-93.2937181663837,111,28.0,18.13,,,1500,3.3,750,8.8
NIFTY,23250,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23250.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1504.0,1725,1965.35
NIFTY,23250,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23250.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,5.7,0,0.0
NIFTY,23250,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23250.00,,1702.25,0.0,0.0,0,1.0,0.0,,,1725,1531.35,1725,1927.65
NIFTY,23250,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23250.00,,17.75,1.1499999999999986,6.927710843373484,59,51.0,14.87,,,750,16.65,0,0.0
NIFTY,23250,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23250.00,,0.0,0.0,0.0,0,0.0,0.0,,,75,1482.5,1725,2201.6
NIFTY,23250,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23250.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,26.0,0,0.0
NIFTY,23300,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23300.00,,1750.0,-106.84999999999991,-5.754368958181862,1,64.0,54.6,,,75,1630.0,75,1712.5
NIFTY,23300,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23300.00,,1.2,-0.9000000000000001,-42.85714285714286,30572,4639.0,23.0,,,1800,1.15,1575,1.2
NIFTY,23300,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23300.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1453.5,1725,1922.85
NIFTY,23300,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23300.00,,3.7,-0.5,-11.904761904761903,713,347.0,17.5,,,1800,3.25,975,3.7
NIFTY,23300,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23300.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1449.7,1725,1907.6
NIFTY,23300,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23300.00,,7.15,-1.8499999999999996,-20.555555555555554,7,23.0,15.68,,,750,5.7,75,16.05
NIFTY,23300,20-Oct-2025,CE,OPTIDXNIFTY20-10-2025CE23300.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1423.15,1725,2002.4
NIFTY,23300,20-Oct-2025,PE,OPTIDXNIFTY20-10-2025PE23300.00,,0.0,0.0,0.0,0,0.0,0.0,,,1500,5.4,0,0.0
NIFTY,23300,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23300.00,,1520.9,0.0,0.0,0,2.0,0.0,,,1350,1480.0,1725,1882.8
NIFTY,23300,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23300.00,,20.15,1.6499999999999986,8.91891891891891,886,1303.0,14.89,,,75,16.4,225,20.75
NIFTY,23300,04-Nov-2025,PE,OPTIDXNIFTY04-11-2025PE23300.00,,29.7,1.3999999999999986,4.946996466431091,1,1.0,14.94,,,750,7.0,75,29.0
NIFTY,23300,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23300.00,,2300.0,0.0,0.0,0,3.0,0.0,,,825,1495.05,75,2051.25
NIFTY,23300,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23300.00,,43.5,3.5,8.75,45,108.0,13.94,,,300,33.3,900,69.0
NIFTY,23350,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23350.00,,1687.1,130.94999999999982,8.414998554123947,8,5.0,51.36,,,75,1511.8,75,1649.6
NIFTY,23350,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23350.00,,1.1,-1.0499999999999998,-48.837209302325576,19103,1250.0,22.13,,,1725,1.1,1500,1.25
NIFTY,23350,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1429.8,1725,1863.45
NIFTY,23350,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23350.00,,3.85,-3.0500000000000003,-44.20289855072464,25,19.0,17.13,,,1800,3.4,750,12.75
NIFTY,23350,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1416.55,1725,1861.85
NIFTY,23350,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,5.0,0,0.0
NIFTY,23350,20-Oct-2025,CE,OPTIDXNIFTY20-10-2025CE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1412.95,75,1923.7
NIFTY,23350,20-Oct-2025,PE,OPTIDXNIFTY20-10-2025PE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,1500,5.2,0,0.0
NIFTY,23350,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23350.00,,1646.15,0.0,0.0,0,6.0,0.0,,,1800,1505.05,1725,1828.4
NIFTY,23350,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23350.00,,20.75,3.3000000000000007,18.91117478510029,90,109.0,14.63,,,750,16.5,1725,25.35
NIFTY,23350,04-Nov-2025,PE,OPTIDXNIFTY04-11-2025PE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,7.5,0,0.0
NIFTY,23350,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1392.85,1725,2037.85
NIFTY,23350,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23350.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,27.0,0,0.0
NIFTY,23400,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23400.00,,1626.5,-130.5,-7.4274331246442795,7,87.0,48.46,,,150,1466.85,75,1644.55
NIFTY,23400,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23400.00,,1.2,-1.0000000000000002,-45.45454545454546,49006,6847.0,21.7,,,12600,1.2,2325,1.3
NIFTY,23400,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23400.00,,1680.05,287.20000000000005,20.619592920989344,12,1.0,32.88,,,300,1394.1,300,1762.6
NIFTY,23400,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23400.00,,4.15,-0.2999999999999998,-6.741573033707861,410,154.0,16.84,,,1500,3.2,375,4.35
NIFTY,23400,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23400.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1368.95,1725,1804.15
NIFTY,23400,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23400.00,,6.55,-4.45,-40.45454545454545,47,32.0,14.68,,,750,5.7,75,10.7
NIFTY,23400,20-Oct-2025,CE,OPTIDXNIFTY20-10-2025CE23400.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1353.55,1725,1889.6
NIFTY,23400,20-Oct-2025,PE,OPTIDXNIFTY20-10-2025PE23400.00,,7.95,0.0,0.0,0,1.0,0.0,,,150,8.5,75,26.7
NIFTY,23400,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23400.00,,1710.0,-90.59999999999991,-5.031656114628452,12,10.0,0.0,,,75,1399.15,300,1784.2
NIFTY,23400,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23400.00,,21.8,1.8000000000000007,9.000000000000004,1426,2108.0,14.43,,,375,19.6,225,22.5
NIFTY,23400,04-Nov-2025,PE,OPTIDXNIFTY04-11-2025PE23400.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,7.7,0,0.0
NIFTY,23400,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23400.00,,0.0,0.0,0.0,0,0.0,0.0,,,900,1285.9,1725,2072.7
NIFTY,23400,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23400.00,,50.0,9.399999999999999,23.152709359605907,95,1343.0,13.84,,,75,35.0,1800,64.2
NIFTY,23450,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23450.00,,1470.8,0.0,0.0,0,5.0,0.0,,,75,1388.25,300,1590.6
NIFTY,23450,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23450.00,,1.3,-0.95,-42.22222222222222,27091,1324.0,21.25,,,1650,1.3,900,1.35
NIFTY,23450,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23450.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1326.85,1725,1763.75
NIFTY,23450,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23450.00,,4.35,-0.25,-5.434782608695652,203,162.0,16.48,,,1500,3.4,900,15.2
NIFTY,23450,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23450.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1323.6,1725,1754.6
NIFTY,23450,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23450.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,6.7,900,9.25
NIFTY,23450,20-Oct-2025,CE,OPTIDXNIFTY20-10-2025CE23450.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1321.7,1725,1834.3
NIFTY,23450,20-Oct-2025,PE,OPTIDXNIFTY20-10-2025PE23450.00,,15.55,0.0,0.0,0,2.0,0.0,,,1500,8.3,1725,23.95
NIFTY,23450,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23450.00,,1552.85,0.0,0.0,0,2.0,0.0,,,1725,1344.35,1725,1728.95
NIFTY,23450,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23450.00,,20.95,0.09999999999999787,0.4796163069544262,40,113.0,13.97,,,900,15.9,75,24.35
NIFTY,23450,04-Nov-2025,PE,OPTIDXNIFTY04-11-2025PE23450.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,9.8,0,0.0
NIFTY,23450,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23450.00,,0.0,0.0,0.0,0,0.0,0.0,,,1200,1281.85,1725,1935.95
NIFTY,23450,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23450.00,,0.0,0.0,0.0,0,0.0,0.0,,,900,31.05,900,109.3
NIFTY,23500,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23500.00,,1466.55,-149.9000000000001,-9.273407776299921,487,3879.0,34.26,,,375,1457.75,75,1466.6
NIFTY,23500,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23500.00,,1.35,-1.0499999999999998,-43.74999999999999,149520,59631.0,20.69,,,145725,1.35,375,1.4
NIFTY,23500,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23500.00,,1720.0,0.0,0.0,0,3.0,0.0,,,1725,1293.65,1725,1679.6
NIFTY,23500,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23500.00,,4.6,-0.05000000000000071,-1.0752688172043163,3884,2691.0,16.13,,,300,4.5,1875,4.6
NIFTY,23500,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23500.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1205.4,1725,1688.2
NIFTY,23500,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23500.00,,8.45,-0.6000000000000014,-6.6298342541436615,412,398.0,14.47,,,750,7.3,1050,8.55
NIFTY,23500,20-Oct-2025,CE,OPTIDXNIFTY20-10-2025CE23500.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1305.85,1725,1773.05
NIFTY,23500,20-Oct-2025,PE,OPTIDXNIFTY20-10-2025PE23500.00,,14.75,1.8000000000000007,13.899613899613906,116,157.0,14.23,,,225,12.65,300,15.55
NIFTY,23500,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23500.00,,1601.5,-145.5999999999999,-8.333810314235013,275,2258.0,0.0,,,150,1591.85,150,1610.65
NIFTY,23500,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23500.00,,23.6,2.450000000000003,11.58392434988181,11566,17400.0,13.96,,,75,23.0,600,24.0
NIFTY,23500,04-Nov-2025,PE,OPTIDXNIFTY04-11-2025PE23500.00,,0.0,0.0,0.0,0,0.0,0.0,,,900,12.15,1800,42.75
NIFTY,23500,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23500.00,,1783.05,-109.85000000000014,-5.803264831739666,68,68.0,0.0,,,150,1736.5,75,1784.1
NIFTY,23500,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23500.00,,53.8,6.349999999999994,13.382507903055835,2724,5803.0,13.51,,,150,53.6,75,56.0
NIFTY,23550,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23550.00,,1453.8,-280.54999999999995,-16.17608902470666,2,12.0,41.15,,,1650,1287.35,75,1428.8
NIFTY,23550,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23550.00,,1.35,-1.0499999999999998,-43.74999999999999,24998,1594.0,20.03,,,1500,1.35,1200,1.45
NIFTY,23550,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1205.35,1725,1642.8
NIFTY,23550,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23550.00,,5.0,0.04999999999999982,1.0101010101010066,295,108.0,15.85,,,1500,3.5,375,5.0
NIFTY,23550,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1228.95,1725,1657.1
NIFTY,23550,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,7.6,900,31.15
NIFTY,23550,20-Oct-2025,CE,OPTIDXNIFTY20-10-2025CE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1257.25,1725,1728.6
NIFTY,23550,20-Oct-2025,PE,OPTIDXNIFTY20-10-2025PE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,9.5,0,0.0
NIFTY,23550,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23550.00,,1483.6,0.0,0.0,0,8.0,0.0,,,75,1457.2,1725,1641.0
NIFTY,23550,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23550.00,,25.65,3.6499999999999986,16.590909090909083,164,207.0,13.85,,,900,18.2,1725,30.15
NIFTY,23550,04-Nov-2025,PE,OPTIDXNIFTY04-11-2025PE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,750,17.0,0,0.0
NIFTY,23550,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1202.2,1725,1917.95
NIFTY,23550,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23550.00,,0.0,0.0,0.0,0,0.0,0.0,,,675,32.05,1725,115.3
NIFTY,23600,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23600.00,,1428.6,-83.20000000000005,-5.503373462098164,23,92.0,44.15,,,300,1190.25,75,1386.75
NIFTY,23600,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23600.00,,1.35,-1.0499999999999998,-43.74999999999999,77218,14103.0,19.37,,,1800,1.4,900,1.45
NIFTY,23600,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23600.00,,1413.0,-167.0,-10.569620253164556,5,11.0,21.63,,,75,1203.95,75,1419.7
NIFTY,23600,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23600.00,,9.9,4.8500000000000005,96.03960396039606,1969,832.0,17.18,,,75,4.3,1950,8.95
NIFTY,23600,14-Oct-2025,CE,OPTIDXNIFTY14-10-2025CE23600.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1190.45,1725,1597.35
NIFTY,23600,14-Oct-2025,PE,OPTIDXNIFTY14-10-2025PE23600.00,,9.4,-0.1999999999999993,-2.083333333333326,210,273.0,13.91,,,75,9.1,2625,10.0
NIFTY,23600,20-Oct-2025,CE,OPTIDXNIFTY20-10-2025CE23600.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1210.0,1725,1665.4
NIFTY,23600,20-Oct-2025,PE,OPTIDXNIFTY20-10-2025PE23600.00,,16.9,3.3999999999999986,25.185185185185176,13,50.0,13.82,,,750,12.65,75,19.0
NIFTY,23600,28-Oct-2025,CE,OPTIDXNIFTY28-10-2025CE23600.00,,1658.0,-2.0,-0.12048192771084339,23,37.0,21.71,,,300,1219.9,300,1606.75
NIFTY,23600,28-Oct-2025,PE,OPTIDXNIFTY28-10-2025PE23600.00,,26.95,3.1999999999999993,13.473684210526313,1446,2181.0,13.64,,,2700,26.65,75,27.2
NIFTY,23600,04-Nov-2025,PE,OPTIDXNIFTY04-11-2025PE23600.00,,0.0,0.0,0.0,0,0.0,0.0,,,900,16.7,900,54.45
NIFTY,23600,25-Nov-2025,CE,OPTIDXNIFTY25-11-2025CE23600.00,,0.0,0.0,0.0,0,0.0,0.0,,,1725,1172.3,1725,1754.6
NIFTY,23600,25-Nov-2025,PE,OPTIDXNIFTY25-11-2025PE23600.00,,60.7,9.150000000000006,17.749757516973823,125,886.0,13.35,,,900,43.55,150,78.4
NIFTY,23650,30-Sep-2025,CE,OPTIDXNIFTY30-09-2025CE23650.00,,1612.0,0.0,0.0,0,16.0,0.0,,,1425,1202.35,75,1339.45
NIFTY,23650,30-Sep-2025,PE,OPTIDXNIFTY30-09-2025PE23650.00,,1.45,-1.05,-42.00000000000001,25930,2323.0,18.88,,,600,1.5,1575,1.55
NIFTY,23650,07-Oct-2025,CE,OPTIDXNIFTY07-10-2025CE23650.00,,1508.55,0.0,0.0,0,2.0,0.0,,,1725,1142.0,1725,1528.45
NIFTY,23650,07-Oct-2025,PE,OPTIDXNIFTY07-10-2025PE23650.00,,6.7,1.5,28.846153846153843,202,139.0,15.58,,,75,5.15,900,11.0
